[2016-08-24 01:11:28] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'dfgj' for key 'PRIMARY' [] []
[2016-08-24 01:25:44] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('frende5', 'rueda', 'alejandro', 'frende5557111', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-24 10:22:56] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:23:04] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:23:17] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('frende55', 'dsfh', 'dsfg', 'sdfh', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-24 10:28:57] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:28:59] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:34:02] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:34:14] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-25 15:13:05] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('alex', '5557111', 'alejandro', 'rueda', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-25 16:11:27] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('prueba', 'sfgj', 'sh', 'fsgj', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-25 16:11:52] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:12:04] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:12:18] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:40:01] defaultLogger.INFO: SELECT idusuario, password, nombre, apellidos, avatar FROM usuario WHERE idusuario = 'alex' [] []
[2016-09-04 21:56:43] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-04 21:56:43] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-04 21:56:43] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=21 [] []
[2016-09-04 21:56:55] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-04 21:56:55] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-04 21:56:56] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-04 21:58:51] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-04 21:58:52] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-04 21:58:52] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-04 21:58:52] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-04 21:58:52] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-04 21:58:53] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-04 21:59:04] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-04 21:59:04] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-04 21:59:04] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=21 [] []
[2016-09-04 22:00:17] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-04 22:00:18] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-04 22:00:18] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-04 22:00:18] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-04 22:00:18] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-04 22:00:18] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=21 [] []
[2016-09-04 22:01:29] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-09-04 22:01:36] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-04 22:01:37] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-04 22:01:38] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-04 22:01:39] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-04 22:01:39] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-04 22:01:39] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-04 22:01:39] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=20 [] []
[2016-09-04 22:01:39] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-05 15:10:43] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-05 15:10:43] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-05 15:10:43] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-05 15:28:25] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-05 15:28:25] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-05 15:28:26] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-05 23:01:05] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-05 23:01:05] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-05 23:01:05] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-05 23:01:05] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-05 23:01:05] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-05 23:01:05] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-06 00:34:44] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-06 00:34:44] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-06 00:34:44] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-06 00:34:44] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-06 00:34:44] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-06 00:34:45] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-06 12:10:16] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-06 12:10:16] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-06 12:10:16] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-08 01:10:28] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-08 01:10:28] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-08 01:10:28] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-08 01:10:34] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-08 01:10:34] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-08 01:10:34] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-08 01:10:34] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=20 [] []
[2016-09-08 01:10:35] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-08 22:27:05] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-08 22:27:05] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-08 22:27:05] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-08 22:27:13] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-08 22:27:13] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-08 22:27:14] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-08 22:27:42] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-08 22:27:42] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-08 22:27:43] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-08 23:08:31] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-08 23:08:32] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-08 23:08:32] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-08 23:08:57] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-08 23:08:57] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-08 23:08:57] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=20 [] []
[2016-09-08 23:08:57] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-08 23:08:57] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-10 17:04:18] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-10 17:04:18] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-10 17:04:18] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-10 17:04:27] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-10 17:04:28] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-10 17:04:28] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-10 17:09:21] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-10 17:09:21] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
